string,doc_id,word_loc,string_length,number_words,before_'s,contains_'s,before_after_said,position_or_title_before,post_name_after,two_capitals,capital_before,capital_after,contains_first_name,first_name_before,first_name_after,contains_last_name,last_name_before,last_name_after,common_proper_noun,contains_nba_teamcity,contains_nba_person,contains_partial_nba_person,partial_nba_person_before,partial_nba_person_after,label
Liggins,011.,3,7,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0
New,011.,13,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
New Orleans,011.,13,11,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
New Orleans Pelicans,011.,13,20,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Orleans,011.,14,7,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
Orleans Pelicans,011.,14,16,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Pelicans,011.,15,8,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Monday,011.,19,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
Monday Terms,011.,19,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
Terms,011.,20,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Adrian,011.,29,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Adrian Wojnarowski,011.,29,18,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Wojnarowski,011.,30,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
New,011.,42,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
New Orleans,011.,42,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Orleans,011.,43,7,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
New,011.,61,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
New Orleans,011.,61,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Orleans,011.,62,7,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Liggins,011.,69,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Orlando,011.,78,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0
Orlando Oklahoma,011.,78,16,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
Orlando Oklahoma City,011.,78,21,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
Orlando Oklahoma City Miami,011.,78,27,4,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Oklahoma,011.,79,8,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
Oklahoma City,011.,79,13,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
Oklahoma City Miami,011.,79,19,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
Oklahoma City Miami Cleveland,011.,79,29,4,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0
City,011.,80,4,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
City Miami,011.,80,10,2,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0
City Miami Cleveland,011.,80,20,3,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0
Miami,011.,81,5,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0
Miami Cleveland,011.,81,15,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0
Cleveland,011.,82,9,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0
Dallas,011.,84,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Kentucky,011.,91,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Liggins,011.,94,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Kentucky,011.,97,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
DeMarcus,011.,103,8,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
DeMarcus Cousins,011.,103,16,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Cousins,011.,104,7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
Darius,011.,107,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Darius Miller,011.,107,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Miller,011.,108,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Atlanta,013.,1,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
Atlanta Hawks,013.,1,13,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
Hawks,013.,2,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
Luke,013.,5,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Luke Babbitt,013.,5,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Babbitt,013.,6,7,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Miami,013.,9,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Miami Heat,013.,9,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Heat,013.,10,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Okaro,013.,15,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
Okaro White,013.,15,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
White,013.,16,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0
Thursday,013.,19,10,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
Kevin,013.,23,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0
Kevin Pelton,013.,23,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
Pelton,013.,24,6,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
Sheldon,013.,29,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
Sheldon Mac,013.,29,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Mac,013.,30,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
Wizards,013.,34,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Miami,013.,40,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Luke,013.,49,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Luke Babbitt,013.,49,12,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
Luke Babbitt Kevin,013.,49,18,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0
Luke Babbitt Kevin Pelton,013.,49,25,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Babbitt,013.,50,7,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
Babbitt Kevin,013.,50,13,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
Babbitt Kevin Pelton,013.,50,20,3,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
Kevin,013.,51,5,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
Kevin Pelton,013.,51,12,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
Pelton,013.,52,6,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
Hawks,013.,57,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
White,013.,60,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Babbitt,013.,65,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Miami,013.,69,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
White,013.,86,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Heat,013.,101,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hawks,013.,105,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
Sheldon,013.,109,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0
Sheldon Mac,013.,109,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Mac,013.,110,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
Washington,013.,113,10,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
Washington Wizards,013.,113,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Wizards,013.,114,7,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
Stoudemire,014.,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Tri-State,014.,8,9,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Jermaine,014.,11,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Nate,014.,14,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Nate Robinson,014.,14,13,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
Nate Robinson Stoudemire,014.,14,24,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Robinson,014.,15,8,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
Robinson Stoudemire,014.,15,19,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Stoudemire,014.,16,10,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1
Stoudemire,014.,42,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Israel,014.,47,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Phoenix,014.,59,7,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
Phoenix Suns,014.,59,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Suns,014.,60,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0
New,014.,66,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,014.,66,8,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
New York Knicks,014.,66,15,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
York,014.,67,4,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
York Knicks,014.,67,11,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Knicks,014.,68,6,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
Dallas,014.,77,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
Dallas Mavericks,014.,77,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Mavericks,014.,78,9,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0
Miami,014.,80,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Miami Heat,014.,80,10,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
Miami Heat Stoudemire,014.,80,21,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Heat,014.,81,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
Heat Stoudemire,014.,81,15,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0
Stoudemire,014.,82,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Knicks,014.,89,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Other,014.,98,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Greg,014.,111,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
Greg Oden,014.,111,9,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
Greg Oden Baron,014.,111,15,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0
Greg Oden Baron Davis,014.,111,21,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Oden,014.,112,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0
Oden Baron,014.,112,10,2,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
Oden Baron Davis,014.,112,16,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
Baron,014.,113,5,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Baron Davis,014.,113,11,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Davis,014.,114,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Metta,014.,116,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Metta World,014.,116,11,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
Metta World Peace,014.,116,17,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
World,014.,117,5,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
World Peace,014.,117,11,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
Peace,014.,118,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
INDIANAPOLIS,015.,0,12,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Indiana,015.,3,7,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0
Indiana Pacers,015.,3,14,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Pacers,015.,4,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0
Darren,015.,8,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Darren Collison,015.,8,15,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Collison,015.,9,8,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Coach,015.,24,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
Coach Nate,015.,24,10,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0
Coach Nate McMillan,015.,24,19,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
Nate,015.,25,4,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Nate McMillan,015.,25,13,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1
McMillan,015.,26,8,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Monday,015.,34,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Washington,015.,38,10,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0
Washington McMillan,015.,38,19,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
McMillan,015.,39,8,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
Collison,015.,41,8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Saturday,015.,46,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
Philadelphia,015.,49,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Philadelphia A,015.,49,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
A,015.,50,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
MRI,015.,52,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
McMillan,015.,58,8,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Pacers,015.,61,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Collison,015.,65,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Collison,015.,72,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Cory,015.,88,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Cory Joseph,015.,88,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Joseph,015.,89,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Collison,015.,92,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
An,015.,96,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Victor,015.,103,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0
Victor Oladipo,015.,103,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
Oladipo,015.,104,7,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
Monday,015.,107,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Lance,015.,114,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Lance Stephenson,015.,114,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Stephenson,015.,115,10,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
OKLAHOMA,016.,0,8,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
OKLAHOMA CITY,016.,0,13,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CITY,016.,1,4,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
Oklahoma,016.,3,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
Oklahoma City,016.,3,13,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
Oklahoma City Thunder,016.,3,21,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
City,016.,4,4,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
City Thunder,016.,4,12,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
Thunder,016.,5,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
Russell,016.,7,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Russell Westbrook,016.,7,17,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Westbrook,016.,8,9,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Carmelo,016.,10,7,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Carmelo Anthony,016.,10,15,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Anthony,016.,11,7,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Sunday,016.,16,8,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Memphis,016.,20,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
Memphis Grizzlies,016.,20,17,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Grizzlies,016.,21,9,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
Thunder,016.,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Billy,016.,27,5,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Billy Donovan,016.,27,13,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
Donovan,016.,28,7,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
Westbrook,016.,37,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
Oklahoma,016.,46,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
Oklahoma City,016.,46,15,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
City,016.,47,6,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
Los,016.,51,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
Los Angeles,016.,51,11,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
Los Angeles Lakers,016.,51,18,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Angeles,016.,52,7,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0
Angeles Lakers,016.,52,14,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Lakers,016.,53,6,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
Thursday,016.,55,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
Thunder,016.,62,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Anthony,016.,73,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Oklahoma,016.,80,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
Oklahoma City,016.,80,15,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
City,016.,81,6,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
Golden,016.,84,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Golden State,016.,84,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
State,016.,85,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0
Feb,016.,87,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakers,016.,96,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Donovan,016.,110,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Former,018.,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg,018.,6,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Greg Oden,018.,6,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
Oden,018.,7,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Monday,018.,24,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0
Monday Oden,018.,24,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
Oden,018.,25,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
Portland,018.,33,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Portland Trail,018.,33,14,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Portland Trail Blazers,018.,33,22,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Trail,018.,34,5,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Trail Blazers,018.,34,13,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Blazers,018.,35,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,018.,53,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Kevin Durant,018.,53,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Durant,018.,54,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Seattle,018.,62,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
Seattle SuperSonics,018.,62,19,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
SuperSonics,018.,63,11,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
Trail,018.,72,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Trail Blazers,018.,72,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Blazers,018.,73,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
